session_ID,packetId,measure,value,lapCount,currentLapTime
52983d4d-bea3-4d5a-9867-b35639167df1,293761,2,58,2,34600
52983d4d-bea3-4d5a-9867-b35639167df1,293761,3,0,2,34600
52983d4d-bea3-4d5a-9867-b35639167df1,293773,1,101,2,34800
52983d4d-bea3-4d5a-9867-b35639167df1,293773,2,7,2,34800
52983d4d-bea3-4d5a-9867-b35639167df1,293773,3,0,2,34800
52983d4d-bea3-4d5a-9867-b35639167df1,293785,1,99,2,35000
52983d4d-bea3-4d5a-9867-b35639167df1,293785,2,0,2,35000
52983d4d-bea3-4d5a-9867-b35639167df1,293785,3,10,2,35000
52983d4d-bea3-4d5a-9867-b35639167df1,293797,1,98,2,35200
52983d4d-bea3-4d5a-9867-b35639167df1,293797,2,0,2,35200
52983d4d-bea3-4d5a-9867-b35639167df1,293797,3,28,2,35200
52983d4d-bea3-4d5a-9867-b35639167df1,293809,1,98,2,35400
52983d4d-bea3-4d5a-9867-b35639167df1,293809,2,0,2,35400
52983d4d-bea3-4d5a-9867-b35639167df1,293809,3,40,2,35400
52983d4d-bea3-4d5a-9867-b35639167df1,293821,1,99,2,35600
52983d4d-bea3-4d5a-9867-b35639167df1,293821,2,0,2,35600
52983d4d-bea3-4d5a-9867-b35639167df1,293821,3,40,2,35600
52983d4d-bea3-4d5a-9867-b35639167df1,293833,1,99,2,35800
52983d4d-bea3-4d5a-9867-b35639167df1,293833,2,0,2,35800
52983d4d-bea3-4d5a-9867-b35639167df1,293833,3,22,2,35800
52983d4d-bea3-4d5a-9867-b35639167df1,293845,1,99,2,36000
52983d4d-bea3-4d5a-9867-b35639167df1,293845,2,0,2,36000
52983d4d-bea3-4d5a-9867-b35639167df1,293845,3,22,2,36000
52983d4d-bea3-4d5a-9867-b35639167df1,293857,1,99,2,36200
52983d4d-bea3-4d5a-9867-b35639167df1,293857,2,0,2,36200
52983d4d-bea3-4d5a-9867-b35639167df1,293857,3,47,2,36200
52983d4d-bea3-4d5a-9867-b35639167df1,293869,1,102,2,36400
52983d4d-bea3-4d5a-9867-b35639167df1,293869,2,0,2,36400
52983d4d-bea3-4d5a-9867-b35639167df1,293869,3,97,2,36400
52983d4d-bea3-4d5a-9867-b35639167df1,293881,1,105,2,36600
52983d4d-bea3-4d5a-9867-b35639167df1,293881,2,0,2,36600
52983d4d-bea3-4d5a-9867-b35639167df1,293881,3,99,2,36600
52983d4d-bea3-4d5a-9867-b35639167df1,293893,1,108,2,36800
52983d4d-bea3-4d5a-9867-b35639167df1,293893,2,0,2,36800
52983d4d-bea3-4d5a-9867-b35639167df1,293893,3,55,2,36800
52983d4d-bea3-4d5a-9867-b35639167df1,293905,1,109,2,37000
52983d4d-bea3-4d5a-9867-b35639167df1,293905,2,0,2,37000
52983d4d-bea3-4d5a-9867-b35639167df1,293905,3,73,2,37000
52983d4d-bea3-4d5a-9867-b35639167df1,293917,1,113,2,37200
52983d4d-bea3-4d5a-9867-b35639167df1,293917,2,0,2,37200
52983d4d-bea3-4d5a-9867-b35639167df1,293917,3,92,2,37200
52983d4d-bea3-4d5a-9867-b35639167df1,293929,1,115,2,37400
52983d4d-bea3-4d5a-9867-b35639167df1,293929,2,0,2,37400
52983d4d-bea3-4d5a-9867-b35639167df1,293929,3,38,2,37400
52983d4d-bea3-4d5a-9867-b35639167df1,293941,1,116,2,37600
52983d4d-bea3-4d5a-9867-b35639167df1,293941,2,0,2,37600
52983d4d-bea3-4d5a-9867-b35639167df1,293941,3,32,2,37600
52983d4d-bea3-4d5a-9867-b35639167df1,293953,1,116,2,37800
52983d4d-bea3-4d5a-9867-b35639167df1,293953,2,0,2,37800
52983d4d-bea3-4d5a-9867-b35639167df1,293953,3,34,2,37800
52983d4d-bea3-4d5a-9867-b35639167df1,293965,1,118,2,38000
52983d4d-bea3-4d5a-9867-b35639167df1,293965,2,0,2,38000
52983d4d-bea3-4d5a-9867-b35639167df1,293965,3,73,2,38000
52983d4d-bea3-4d5a-9867-b35639167df1,293977,1,119,2,38200
52983d4d-bea3-4d5a-9867-b35639167df1,293977,2,0,2,38200
52983d4d-bea3-4d5a-9867-b35639167df1,293977,3,16,2,38200
52983d4d-bea3-4d5a-9867-b35639167df1,293989,1,119,2,38400
52983d4d-bea3-4d5a-9867-b35639167df1,293989,2,0,2,38400
52983d4d-bea3-4d5a-9867-b35639167df1,293989,3,13,2,38400
52983d4d-bea3-4d5a-9867-b35639167df1,294001,1,119,2,38600
52983d4d-bea3-4d5a-9867-b35639167df1,294001,2,0,2,38600
52983d4d-bea3-4d5a-9867-b35639167df1,294001,3,31,2,38600
52983d4d-bea3-4d5a-9867-b35639167df1,294013,1,120,2,38800
52983d4d-bea3-4d5a-9867-b35639167df1,294013,2,0,2,38800
52983d4d-bea3-4d5a-9867-b35639167df1,294013,3,64,2,38800
52983d4d-bea3-4d5a-9867-b35639167df1,294025,1,123,2,39000
52983d4d-bea3-4d5a-9867-b35639167df1,294025,2,0,2,39000
52983d4d-bea3-4d5a-9867-b35639167df1,294025,3,75,2,39000
52983d4d-bea3-4d5a-9867-b35639167df1,294037,1,127,2,39200
52983d4d-bea3-4d5a-9867-b35639167df1,294037,2,0,2,39200
52983d4d-bea3-4d5a-9867-b35639167df1,294037,3,93,2,39200
52983d4d-bea3-4d5a-9867-b35639167df1,294049,1,131,2,39400
52983d4d-bea3-4d5a-9867-b35639167df1,294049,2,0,2,39400
52983d4d-bea3-4d5a-9867-b35639167df1,294049,3,92,2,39400
52983d4d-bea3-4d5a-9867-b35639167df1,294061,1,134,2,39600
52983d4d-bea3-4d5a-9867-b35639167df1,294061,2,0,2,39600
52983d4d-bea3-4d5a-9867-b35639167df1,294061,3,90,2,39600
52983d4d-bea3-4d5a-9867-b35639167df1,294073,1,138,2,39800
52983d4d-bea3-4d5a-9867-b35639167df1,294073,2,0,2,39800
52983d4d-bea3-4d5a-9867-b35639167df1,294073,3,92,2,39800
52983d4d-bea3-4d5a-9867-b35639167df1,294085,1,142,2,40000
52983d4d-bea3-4d5a-9867-b35639167df1,294085,2,0,2,40000
52983d4d-bea3-4d5a-9867-b35639167df1,294085,3,94,2,40000
52983d4d-bea3-4d5a-9867-b35639167df1,294097,1,145,2,40200
52983d4d-bea3-4d5a-9867-b35639167df1,294097,2,0,2,40200
52983d4d-bea3-4d5a-9867-b35639167df1,294097,3,100,2,40200
52983d4d-bea3-4d5a-9867-b35639167df1,294109,1,149,2,40400
52983d4d-bea3-4d5a-9867-b35639167df1,294109,2,0,2,40400
52983d4d-bea3-4d5a-9867-b35639167df1,294109,3,100,2,40400
52983d4d-bea3-4d5a-9867-b35639167df1,294121,1,151,2,40600
52983d4d-bea3-4d5a-9867-b35639167df1,294121,2,0,2,40600
52983d4d-bea3-4d5a-9867-b35639167df1,294121,3,100,2,40600
52983d4d-bea3-4d5a-9867-b35639167df1,294133,1,155,2,40800
52983d4d-bea3-4d5a-9867-b35639167df1,294133,2,0,2,40800
52983d4d-bea3-4d5a-9867-b35639167df1,294133,3,100,2,40800
52983d4d-bea3-4d5a-9867-b35639167df1,294145,1,158,2,41000
52983d4d-bea3-4d5a-9867-b35639167df1,294145,2,0,2,41000
52983d4d-bea3-4d5a-9867-b35639167df1,294145,3,100,2,41000
52983d4d-bea3-4d5a-9867-b35639167df1,294157,1,161,2,41200
52983d4d-bea3-4d5a-9867-b35639167df1,294157,2,0,2,41200
52983d4d-bea3-4d5a-9867-b35639167df1,294157,3,100,2,41200
52983d4d-bea3-4d5a-9867-b35639167df1,294169,1,164,2,41400
52983d4d-bea3-4d5a-9867-b35639167df1,294169,2,0,2,41400
52983d4d-bea3-4d5a-9867-b35639167df1,294169,3,100,2,41400
52983d4d-bea3-4d5a-9867-b35639167df1,294181,1,166,2,41600
52983d4d-bea3-4d5a-9867-b35639167df1,294181,2,0,2,41600
52983d4d-bea3-4d5a-9867-b35639167df1,294181,3,100,2,41600
52983d4d-bea3-4d5a-9867-b35639167df1,294193,1,169,2,41800
52983d4d-bea3-4d5a-9867-b35639167df1,294193,2,0,2,41800
52983d4d-bea3-4d5a-9867-b35639167df1,294193,3,100,2,41800
52983d4d-bea3-4d5a-9867-b35639167df1,294205,1,171,2,42000
52983d4d-bea3-4d5a-9867-b35639167df1,294205,2,0,2,42000
52983d4d-bea3-4d5a-9867-b35639167df1,294205,3,100,2,42000
52983d4d-bea3-4d5a-9867-b35639167df1,294217,1,174,2,42200
52983d4d-bea3-4d5a-9867-b35639167df1,294217,2,0,2,42200
52983d4d-bea3-4d5a-9867-b35639167df1,294217,3,100,2,42200
52983d4d-bea3-4d5a-9867-b35639167df1,294229,1,176,2,42400
52983d4d-bea3-4d5a-9867-b35639167df1,294229,2,0,2,42400
52983d4d-bea3-4d5a-9867-b35639167df1,294229,3,100,2,42400
52983d4d-bea3-4d5a-9867-b35639167df1,294241,1,179,2,42600
52983d4d-bea3-4d5a-9867-b35639167df1,294241,2,0,2,42600
52983d4d-bea3-4d5a-9867-b35639167df1,294241,3,55,2,42600
52983d4d-bea3-4d5a-9867-b35639167df1,294253,1,180,2,42800
52983d4d-bea3-4d5a-9867-b35639167df1,294253,2,0,2,42800
52983d4d-bea3-4d5a-9867-b35639167df1,294253,3,100,2,42800
52983d4d-bea3-4d5a-9867-b35639167df1,294265,1,182,2,43000
52983d4d-bea3-4d5a-9867-b35639167df1,294265,2,0,2,43000
52983d4d-bea3-4d5a-9867-b35639167df1,294265,3,100,2,43000
52983d4d-bea3-4d5a-9867-b35639167df1,294277,1,184,2,43200
52983d4d-bea3-4d5a-9867-b35639167df1,294277,2,0,2,43200
52983d4d-bea3-4d5a-9867-b35639167df1,294277,3,100,2,43200
52983d4d-bea3-4d5a-9867-b35639167df1,294289,1,187,2,43400
52983d4d-bea3-4d5a-9867-b35639167df1,294289,2,0,2,43400
52983d4d-bea3-4d5a-9867-b35639167df1,294289,3,100,2,43400
52983d4d-bea3-4d5a-9867-b35639167df1,294301,1,189,2,43600
52983d4d-bea3-4d5a-9867-b35639167df1,294301,2,0,2,43600
52983d4d-bea3-4d5a-9867-b35639167df1,294301,3,100,2,43600
52983d4d-bea3-4d5a-9867-b35639167df1,294313,1,191,2,43800
52983d4d-bea3-4d5a-9867-b35639167df1,294313,2,0,2,43800
52983d4d-bea3-4d5a-9867-b35639167df1,294313,3,100,2,43800
52983d4d-bea3-4d5a-9867-b35639167df1,294325,1,194,2,44000
52983d4d-bea3-4d5a-9867-b35639167df1,294325,2,0,2,44000
52983d4d-bea3-4d5a-9867-b35639167df1,294325,3,100,2,44000
52983d4d-bea3-4d5a-9867-b35639167df1,294337,1,196,2,44200
52983d4d-bea3-4d5a-9867-b35639167df1,294337,2,0,2,44200
52983d4d-bea3-4d5a-9867-b35639167df1,294337,3,100,2,44200
52983d4d-bea3-4d5a-9867-b35639167df1,294349,1,199,2,44400
52983d4d-bea3-4d5a-9867-b35639167df1,294349,2,0,2,44400
52983d4d-bea3-4d5a-9867-b35639167df1,294349,3,100,2,44400
52983d4d-bea3-4d5a-9867-b35639167df1,294361,1,201,2,44600
52983d4d-bea3-4d5a-9867-b35639167df1,294361,2,0,2,44600
52983d4d-bea3-4d5a-9867-b35639167df1,294361,3,100,2,44600
52983d4d-bea3-4d5a-9867-b35639167df1,294373,1,203,2,44800
52983d4d-bea3-4d5a-9867-b35639167df1,294373,2,0,2,44800
52983d4d-bea3-4d5a-9867-b35639167df1,294373,3,100,2,44800
52983d4d-bea3-4d5a-9867-b35639167df1,294385,1,205,2,45000
52983d4d-bea3-4d5a-9867-b35639167df1,294385,2,0,2,45000
52983d4d-bea3-4d5a-9867-b35639167df1,294385,3,100,2,45000
52983d4d-bea3-4d5a-9867-b35639167df1,294397,1,207,2,45200
52983d4d-bea3-4d5a-9867-b35639167df1,294397,2,0,2,45200
52983d4d-bea3-4d5a-9867-b35639167df1,294397,3,100,2,45200
52983d4d-bea3-4d5a-9867-b35639167df1,294409,1,209,2,45400
52983d4d-bea3-4d5a-9867-b35639167df1,294409,2,0,2,45400
52983d4d-bea3-4d5a-9867-b35639167df1,294409,3,100,2,45400
52983d4d-bea3-4d5a-9867-b35639167df1,294421,1,212,2,45600
52983d4d-bea3-4d5a-9867-b35639167df1,294421,2,0,2,45600
52983d4d-bea3-4d5a-9867-b35639167df1,294421,3,100,2,45600
52983d4d-bea3-4d5a-9867-b35639167df1,294433,1,213,2,45800
52983d4d-bea3-4d5a-9867-b35639167df1,294433,2,0,2,45800
52983d4d-bea3-4d5a-9867-b35639167df1,294433,3,100,2,45800
52983d4d-bea3-4d5a-9867-b35639167df1,294445,1,215,2,46000
52983d4d-bea3-4d5a-9867-b35639167df1,294445,2,0,2,46000
52983d4d-bea3-4d5a-9867-b35639167df1,294445,3,100,2,46000
52983d4d-bea3-4d5a-9867-b35639167df1,294457,1,216,2,46200
52983d4d-bea3-4d5a-9867-b35639167df1,294457,2,0,2,46200
52983d4d-bea3-4d5a-9867-b35639167df1,294457,3,100,2,46200
52983d4d-bea3-4d5a-9867-b35639167df1,294469,1,218,2,46400
52983d4d-bea3-4d5a-9867-b35639167df1,294469,2,0,2,46400
52983d4d-bea3-4d5a-9867-b35639167df1,294469,3,100,2,46400
52983d4d-bea3-4d5a-9867-b35639167df1,294481,1,220,2,46600
52983d4d-bea3-4d5a-9867-b35639167df1,294481,2,0,2,46600
52983d4d-bea3-4d5a-9867-b35639167df1,294481,3,100,2,46600
52983d4d-bea3-4d5a-9867-b35639167df1,294493,1,221,2,46800
52983d4d-bea3-4d5a-9867-b35639167df1,294493,2,0,2,46800
52983d4d-bea3-4d5a-9867-b35639167df1,294493,3,100,2,46800
52983d4d-bea3-4d5a-9867-b35639167df1,294505,1,222,2,47000
52983d4d-bea3-4d5a-9867-b35639167df1,294505,2,0,2,47000
52983d4d-bea3-4d5a-9867-b35639167df1,294505,3,100,2,47000
52983d4d-bea3-4d5a-9867-b35639167df1,294517,1,224,2,47200
52983d4d-bea3-4d5a-9867-b35639167df1,294517,2,0,2,47200
52983d4d-bea3-4d5a-9867-b35639167df1,294517,3,100,2,47200
52983d4d-bea3-4d5a-9867-b35639167df1,294531,1,225,3,200
52983d4d-bea3-4d5a-9867-b35639167df1,294531,2,0,3,200
52983d4d-bea3-4d5a-9867-b35639167df1,294531,3,100,3,200
52983d4d-bea3-4d5a-9867-b35639167df1,294543,1,226,3,400
52983d4d-bea3-4d5a-9867-b35639167df1,294543,2,0,3,400
52983d4d-bea3-4d5a-9867-b35639167df1,294543,3,100,3,400
52983d4d-bea3-4d5a-9867-b35639167df1,294555,1,227,3,600
52983d4d-bea3-4d5a-9867-b35639167df1,294555,2,0,3,600
52983d4d-bea3-4d5a-9867-b35639167df1,294555,3,100,3,600
52983d4d-bea3-4d5a-9867-b35639167df1,294567,1,228,3,800
52983d4d-bea3-4d5a-9867-b35639167df1,294567,2,0,3,800
52983d4d-bea3-4d5a-9867-b35639167df1,294567,3,100,3,800
52983d4d-bea3-4d5a-9867-b35639167df1,294579,1,229,3,1000
52983d4d-bea3-4d5a-9867-b35639167df1,294579,2,0,3,1000
52983d4d-bea3-4d5a-9867-b35639167df1,294579,3,100,3,1000
52983d4d-bea3-4d5a-9867-b35639167df1,294591,1,230,3,1200
52983d4d-bea3-4d5a-9867-b35639167df1,294591,2,0,3,1200
52983d4d-bea3-4d5a-9867-b35639167df1,294591,3,100,3,1200
52983d4d-bea3-4d5a-9867-b35639167df1,294603,1,231,3,1400
52983d4d-bea3-4d5a-9867-b35639167df1,294603,2,0,3,1400
52983d4d-bea3-4d5a-9867-b35639167df1,294603,3,100,3,1400
52983d4d-bea3-4d5a-9867-b35639167df1,294615,1,232,3,1600
52983d4d-bea3-4d5a-9867-b35639167df1,294615,2,0,3,1600
52983d4d-bea3-4d5a-9867-b35639167df1,294615,3,100,3,1600
52983d4d-bea3-4d5a-9867-b35639167df1,294627,1,233,3,1800
52983d4d-bea3-4d5a-9867-b35639167df1,294627,2,0,3,1800
52983d4d-bea3-4d5a-9867-b35639167df1,294627,3,100,3,1800
52983d4d-bea3-4d5a-9867-b35639167df1,294639,1,231,3,2000
52983d4d-bea3-4d5a-9867-b35639167df1,294639,2,66,3,2000
52983d4d-bea3-4d5a-9867-b35639167df1,294639,3,0,3,2000
52983d4d-bea3-4d5a-9867-b35639167df1,294651,1,221,3,2200
52983d4d-bea3-4d5a-9867-b35639167df1,294651,2,100,3,2200
52983d4d-bea3-4d5a-9867-b35639167df1,294651,3,0,3,2200
52983d4d-bea3-4d5a-9867-b35639167df1,294663,1,210,3,2400
52983d4d-bea3-4d5a-9867-b35639167df1,294663,2,100,3,2400
52983d4d-bea3-4d5a-9867-b35639167df1,294663,3,0,3,2400
52983d4d-bea3-4d5a-9867-b35639167df1,294675,1,198,3,2600
52983d4d-bea3-4d5a-9867-b35639167df1,294675,2,100,3,2600
52983d4d-bea3-4d5a-9867-b35639167df1,294675,3,0,3,2600
52983d4d-bea3-4d5a-9867-b35639167df1,294687,1,186,3,2800
52983d4d-bea3-4d5a-9867-b35639167df1,294687,2,100,3,2800
52983d4d-bea3-4d5a-9867-b35639167df1,294687,3,0,3,2800
52983d4d-bea3-4d5a-9867-b35639167df1,294699,1,174,3,3000
52983d4d-bea3-4d5a-9867-b35639167df1,294699,2,100,3,3000
52983d4d-bea3-4d5a-9867-b35639167df1,294699,3,0,3,3000
52983d4d-bea3-4d5a-9867-b35639167df1,294711,1,163,3,3200
52983d4d-bea3-4d5a-9867-b35639167df1,294711,2,100,3,3200
52983d4d-bea3-4d5a-9867-b35639167df1,294711,3,0,3,3200
52983d4d-bea3-4d5a-9867-b35639167df1,294723,1,153,3,3400
52983d4d-bea3-4d5a-9867-b35639167df1,294723,2,100,3,3400
52983d4d-bea3-4d5a-9867-b35639167df1,294723,3,0,3,3400
52983d4d-bea3-4d5a-9867-b35639167df1,294735,1,145,3,3600
52983d4d-bea3-4d5a-9867-b35639167df1,294735,2,39,3,3600
52983d4d-bea3-4d5a-9867-b35639167df1,294735,3,0,3,3600
52983d4d-bea3-4d5a-9867-b35639167df1,294747,1,141,3,3800
52983d4d-bea3-4d5a-9867-b35639167df1,294747,2,4,3,3800
52983d4d-bea3-4d5a-9867-b35639167df1,294747,3,0,3,3800
52983d4d-bea3-4d5a-9867-b35639167df1,294759,1,140,3,4000
52983d4d-bea3-4d5a-9867-b35639167df1,294759,2,0,3,4000
52983d4d-bea3-4d5a-9867-b35639167df1,294759,3,1,3,4000
52983d4d-bea3-4d5a-9867-b35639167df1,294771,1,139,3,4200
52983d4d-bea3-4d5a-9867-b35639167df1,294771,2,0,3,4200
52983d4d-bea3-4d5a-9867-b35639167df1,294771,3,0,3,4200
52983d4d-bea3-4d5a-9867-b35639167df1,294783,1,138,3,4400
52983d4d-bea3-4d5a-9867-b35639167df1,294783,2,0,3,4400
52983d4d-bea3-4d5a-9867-b35639167df1,294783,3,0,3,4400
52983d4d-bea3-4d5a-9867-b35639167df1,294795,1,128,3,4600
52983d4d-bea3-4d5a-9867-b35639167df1,294795,2,0,3,4600
52983d4d-bea3-4d5a-9867-b35639167df1,294795,3,2,3,4600
52983d4d-bea3-4d5a-9867-b35639167df1,294807,1,128,3,4800
52983d4d-bea3-4d5a-9867-b35639167df1,294807,2,0,3,4800
52983d4d-bea3-4d5a-9867-b35639167df1,294807,3,5,3,4800
52983d4d-bea3-4d5a-9867-b35639167df1,294819,1,128,3,5000
52983d4d-bea3-4d5a-9867-b35639167df1,294819,2,0,3,5000
52983d4d-bea3-4d5a-9867-b35639167df1,294819,3,7,3,5000
52983d4d-bea3-4d5a-9867-b35639167df1,294831,1,128,3,5200
52983d4d-bea3-4d5a-9867-b35639167df1,294831,2,0,3,5200
52983d4d-bea3-4d5a-9867-b35639167df1,294831,3,16,3,5200
52983d4d-bea3-4d5a-9867-b35639167df1,294843,1,129,3,5400
52983d4d-bea3-4d5a-9867-b35639167df1,294843,2,0,3,5400
52983d4d-bea3-4d5a-9867-b35639167df1,294843,3,77,3,5400
52983d4d-bea3-4d5a-9867-b35639167df1,294855,1,132,3,5600
52983d4d-bea3-4d5a-9867-b35639167df1,294855,2,0,3,5600
52983d4d-bea3-4d5a-9867-b35639167df1,294855,3,78,3,5600
52983d4d-bea3-4d5a-9867-b35639167df1,294867,1,136,3,5800
52983d4d-bea3-4d5a-9867-b35639167df1,294867,2,0,3,5800
52983d4d-bea3-4d5a-9867-b35639167df1,294867,3,92,3,5800
52983d4d-bea3-4d5a-9867-b35639167df1,294879,1,140,3,6000
52983d4d-bea3-4d5a-9867-b35639167df1,294879,2,0,3,6000
52983d4d-bea3-4d5a-9867-b35639167df1,294879,3,100,3,6000
52983d4d-bea3-4d5a-9867-b35639167df1,294891,1,144,3,6200
52983d4d-bea3-4d5a-9867-b35639167df1,294891,2,0,3,6200
52983d4d-bea3-4d5a-9867-b35639167df1,294891,3,100,3,6200
52983d4d-bea3-4d5a-9867-b35639167df1,294903,1,148,3,6400
52983d4d-bea3-4d5a-9867-b35639167df1,294903,2,0,3,6400
52983d4d-bea3-4d5a-9867-b35639167df1,294903,3,100,3,6400
52983d4d-bea3-4d5a-9867-b35639167df1,294915,1,152,3,6600
52983d4d-bea3-4d5a-9867-b35639167df1,294915,2,0,3,6600
52983d4d-bea3-4d5a-9867-b35639167df1,294915,3,100,3,6600
52983d4d-bea3-4d5a-9867-b35639167df1,294927,1,155,3,6800
52983d4d-bea3-4d5a-9867-b35639167df1,294927,2,0,3,6800
52983d4d-bea3-4d5a-9867-b35639167df1,294927,3,100,3,6800
52983d4d-bea3-4d5a-9867-b35639167df1,294939,1,159,3,7000
52983d4d-bea3-4d5a-9867-b35639167df1,294939,2,0,3,7000
52983d4d-bea3-4d5a-9867-b35639167df1,294939,3,100,3,7000
52983d4d-bea3-4d5a-9867-b35639167df1,294951,1,162,3,7200
52983d4d-bea3-4d5a-9867-b35639167df1,294951,2,0,3,7200
52983d4d-bea3-4d5a-9867-b35639167df1,294951,3,100,3,7200
52983d4d-bea3-4d5a-9867-b35639167df1,294963,1,164,3,7400
52983d4d-bea3-4d5a-9867-b35639167df1,294963,2,0,3,7400
52983d4d-bea3-4d5a-9867-b35639167df1,294963,3,100,3,7400
52983d4d-bea3-4d5a-9867-b35639167df1,294975,1,167,3,7600
52983d4d-bea3-4d5a-9867-b35639167df1,294975,2,0,3,7600
52983d4d-bea3-4d5a-9867-b35639167df1,294975,3,100,3,7600
52983d4d-bea3-4d5a-9867-b35639167df1,294987,1,169,3,7800
52983d4d-bea3-4d5a-9867-b35639167df1,294987,2,0,3,7800
52983d4d-bea3-4d5a-9867-b35639167df1,294987,3,100,3,7800
52983d4d-bea3-4d5a-9867-b35639167df1,294999,1,171,3,8000
52983d4d-bea3-4d5a-9867-b35639167df1,294999,2,0,3,8000
52983d4d-bea3-4d5a-9867-b35639167df1,294999,3,100,3,8000
52983d4d-bea3-4d5a-9867-b35639167df1,295011,1,173,3,8200
52983d4d-bea3-4d5a-9867-b35639167df1,295011,2,0,3,8200
52983d4d-bea3-4d5a-9867-b35639167df1,295011,3,100,3,8200
52983d4d-bea3-4d5a-9867-b35639167df1,295023,1,175,3,8400
52983d4d-bea3-4d5a-9867-b35639167df1,295023,2,0,3,8400
52983d4d-bea3-4d5a-9867-b35639167df1,295023,3,100,3,8400
52983d4d-bea3-4d5a-9867-b35639167df1,295035,1,177,3,8600
52983d4d-bea3-4d5a-9867-b35639167df1,295035,2,0,3,8600
52983d4d-bea3-4d5a-9867-b35639167df1,295035,3,100,3,8600
52983d4d-bea3-4d5a-9867-b35639167df1,295047,1,178,3,8800
52983d4d-bea3-4d5a-9867-b35639167df1,295047,2,0,3,8800
52983d4d-bea3-4d5a-9867-b35639167df1,295047,3,100,3,8800
52983d4d-bea3-4d5a-9867-b35639167df1,295059,1,180,3,9000
52983d4d-bea3-4d5a-9867-b35639167df1,295059,2,0,3,9000
52983d4d-bea3-4d5a-9867-b35639167df1,295059,3,100,3,9000
52983d4d-bea3-4d5a-9867-b35639167df1,295071,1,180,3,9200
52983d4d-bea3-4d5a-9867-b35639167df1,295071,2,0,3,9200
52983d4d-bea3-4d5a-9867-b35639167df1,295071,3,100,3,9200
52983d4d-bea3-4d5a-9867-b35639167df1,295083,1,181,3,9400
52983d4d-bea3-4d5a-9867-b35639167df1,295083,2,0,3,9400
52983d4d-bea3-4d5a-9867-b35639167df1,295083,3,100,3,9400
52983d4d-bea3-4d5a-9867-b35639167df1,295095,1,183,3,9600
52983d4d-bea3-4d5a-9867-b35639167df1,295095,2,0,3,9600
52983d4d-bea3-4d5a-9867-b35639167df1,295095,3,100,3,9600
52983d4d-bea3-4d5a-9867-b35639167df1,295107,1,184,3,9800
52983d4d-bea3-4d5a-9867-b35639167df1,295107,2,0,3,9800
52983d4d-bea3-4d5a-9867-b35639167df1,295107,3,100,3,9800
52983d4d-bea3-4d5a-9867-b35639167df1,295119,1,185,3,10000
52983d4d-bea3-4d5a-9867-b35639167df1,295119,2,13,3,10000
52983d4d-bea3-4d5a-9867-b35639167df1,295119,3,99,3,10000
52983d4d-bea3-4d5a-9867-b35639167df1,295131,1,179,3,10200
52983d4d-bea3-4d5a-9867-b35639167df1,295131,2,100,3,10200
52983d4d-bea3-4d5a-9867-b35639167df1,295131,3,55,3,10200
52983d4d-bea3-4d5a-9867-b35639167df1,295143,1,164,3,10400
52983d4d-bea3-4d5a-9867-b35639167df1,295143,2,100,3,10400
52983d4d-bea3-4d5a-9867-b35639167df1,295143,3,0,3,10400
52983d4d-bea3-4d5a-9867-b35639167df1,295155,1,152,3,10600
52983d4d-bea3-4d5a-9867-b35639167df1,295155,2,100,3,10600
52983d4d-bea3-4d5a-9867-b35639167df1,295155,3,0,3,10600
52983d4d-bea3-4d5a-9867-b35639167df1,295167,1,139,3,10800
52983d4d-bea3-4d5a-9867-b35639167df1,295167,2,100,3,10800
52983d4d-bea3-4d5a-9867-b35639167df1,295167,3,0,3,10800
52983d4d-bea3-4d5a-9867-b35639167df1,295179,1,126,3,11000
52983d4d-bea3-4d5a-9867-b35639167df1,295179,2,100,3,11000
52983d4d-bea3-4d5a-9867-b35639167df1,295179,3,0,3,11000
52983d4d-bea3-4d5a-9867-b35639167df1,295191,1,114,3,11200
52983d4d-bea3-4d5a-9867-b35639167df1,295191,2,100,3,11200
52983d4d-bea3-4d5a-9867-b35639167df1,295191,3,67,3,11200
52983d4d-bea3-4d5a-9867-b35639167df1,295203,1,102,3,11400
52983d4d-bea3-4d5a-9867-b35639167df1,295203,2,100,3,11400
52983d4d-bea3-4d5a-9867-b35639167df1,295203,3,0,3,11400
52983d4d-bea3-4d5a-9867-b35639167df1,295215,1,92,3,11600
52983d4d-bea3-4d5a-9867-b35639167df1,295215,2,86,3,11600
52983d4d-bea3-4d5a-9867-b35639167df1,295215,3,0,3,11600
52983d4d-bea3-4d5a-9867-b35639167df1,295227,1,84,3,11800
52983d4d-bea3-4d5a-9867-b35639167df1,295227,2,25,3,11800
52983d4d-bea3-4d5a-9867-b35639167df1,295227,3,4,3,11800
52983d4d-bea3-4d5a-9867-b35639167df1,295239,1,83,3,12000
52983d4d-bea3-4d5a-9867-b35639167df1,295239,2,0,3,12000
52983d4d-bea3-4d5a-9867-b35639167df1,295239,3,14,3,12000
52983d4d-bea3-4d5a-9867-b35639167df1,295251,1,83,3,12200
52983d4d-bea3-4d5a-9867-b35639167df1,295251,2,0,3,12200
52983d4d-bea3-4d5a-9867-b35639167df1,295251,3,23,3,12200
52983d4d-bea3-4d5a-9867-b35639167df1,295263,1,83,3,12400
52983d4d-bea3-4d5a-9867-b35639167df1,295263,2,0,3,12400
52983d4d-bea3-4d5a-9867-b35639167df1,295263,3,22,3,12400
52983d4d-bea3-4d5a-9867-b35639167df1,295275,1,83,3,12600
